Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,25.73,25.879999,25.620001,25.65,19168800,24.463715
2011-12-29,25.67,25.84,25.50,25.799999,19249800,24.606777
2011-12-28,25.68,25.76,25.33,25.51,25412300,24.33019
2011-12-27,26.059999,26.200001,25.559999,25.629999,21312400,24.44464
2011-12-23,25.799999,26.08,25.75,26.059999,32292800,24.854753
2011-12-22,25.860001,25.870001,25.379999,25.690001,44203700,24.501866
2011-12-21,25.67,25.99,24.91,25.77,183503900,24.578166
2011-12-20,29.059999,29.49,28.870001,29.17,46428300,27.820919
2011-12-19,29.41,29.440001,28.50,28.610001,24849700,27.286819
2011-12-16,29.26,30.07,28.959999,29.209999,46100600,27.859068
2011-12-15,30.139999,30.200001,28.809999,29.030001,43170300,27.687395
2011-12-14,30.67,30.75,29.75,29.870001,26644600,28.488546
2011-12-13,31.690001,31.90,30.60,30.83,25309900,29.404146
2011-12-12,31.40,31.40,30.77,31.32,22536100,29.871484
2011-12-09,30.84,31.85,30.809999,31.690001,22621000,30.224372
2011-12-08,31.24,31.50,30.65,30.74,24494300,29.318308
2011-12-07,31.290001,31.809999,30.82,31.540001,31366000,30.08131
2011-12-06,32.040001,32.110001,31.540001,31.73,21049900,30.262522
2011-12-05,31.809999,32.240002,31.549999,31.90,19992200,30.424659
2011-12-02,32.00,32.049999,31.200001,31.200001,22391200,29.757035
2011-12-01,31.40,31.780001,31.139999,31.67,22197000,30.205297
2011-11-30,30.690001,31.459999,30.65,31.35,31879500,29.900097
2011-11-29,29.93,30.16,29.690001,29.74,20155800,28.364557
2011-11-28,29.450001,30.059999,29.360001,29.870001,21067200,28.488546
2011-11-25,28.68,29.33,28.610001,28.74,13641400,27.410806
2011-11-23,29.50,29.59,28.99,29.00,24399700,27.658782
2011-11-22,29.58,29.92,29.27,29.809999,25437400,28.431319
2011-11-21,30.190001,30.35,29.540001,29.91,25360400,28.526695
2011-11-18,30.73,30.889999,30.290001,30.60,26601000,29.184784
2011-11-17,31.85,32.00,30.469999,30.82,41500400,29.394608
2011-11-16,32.599998,33.060001,31.99,31.99,24295200,30.510497
2011-11-15,32.209999,33.16,32.139999,32.959999,21397300,31.435635
2011-11-14,32.299999,32.509998,32.080002,32.299999,16781600,30.806159
2011-11-11,32.02,32.759998,32.00,32.369999,21664700,30.872922
2011-11-10,31.940001,32.029999,31.299999,31.73,25303800,30.262522
2011-11-09,32.84,32.84,31.440001,31.59,36933000,30.128997
2011-11-08,33.130001,33.759998,32.849998,33.610001,30171400,32.055575
2011-11-07,32.389999,32.919998,31.799999,32.869999,23980000,31.349797
2011-11-04,32.82,32.880001,32.119999,32.549999,23837800,31.044597
2011-11-03,32.259998,33.150002,32.18,33.110001,27467100,31.578699
2011-11-02,31.959999,32.639999,31.799999,32.279999,26470800,30.787084
2011-11-01,31.959999,32.209999,31.620001,31.690001,31480100,30.224372
2011-10-31,33.25,33.369999,32.759998,32.77,28859900,31.254424
2011-10-28,33.50,33.799999,33.400002,33.689999,26333800,32.131873
2011-10-27,33.09,33.810001,32.950001,33.66,35578800,32.103261
2011-10-26,32.73,32.759998,31.559999,32.400002,33683500,30.901537
2011-10-25,32.919998,32.950001,32.27,32.369999,30540900,30.872922
2011-10-24,32.009998,32.919998,32.009998,32.869999,27941900,31.349797
2011-10-21,31.940001,32.25,31.82,32.119999,32837700,30.634484
2011-10-20,31.59,31.75,30.879999,31.530001,25102300,30.071772
2011-10-19,31.83,32.18,31.25,31.49,25586300,30.033622
2011-10-18,31.139999,32.00,30.77,31.879999,29754800,30.405584
2011-10-17,31.59,31.75,30.950001,31.23,25074700,29.785646
2011-10-14,31.559999,31.860001,31.27,31.85,23613200,30.376972
2011-10-13,30.959999,31.299999,30.57,31.139999,27161500,29.699808
2011-10-12,31.370001,31.549999,31.08,31.110001,30322800,29.671197
2011-10-11,30.90,31.200001,30.73,30.93,25382700,29.499521
2011-10-10,30.43,31.030001,30.219999,30.969999,27708200,29.537671
2011-10-07,30.049999,30.34,29.549999,29.91,37977000,28.526695
2011-10-06,29.459999,30.10,28.98,30.07,34994100,28.62207
2011-10-05,28.65,29.59,28.389999,29.51,43277100,28.089036
2011-10-04,27.440001,28.77,27.00,28.690001,50300200,27.30852
2011-10-03,28.59,29.01,27.92,27.940001,45214600,26.594634
2011-09-30,29.26,29.74,28.74,28.74,42188000,27.356112
2011-09-29,29.98,30.620001,29.08,29.65,44358800,28.222294
2011-09-28,30.24,30.41,29.42,29.450001,31357100,28.031925
2011-09-27,30.25,30.58,29.76,30.129999,38514400,28.67918
2011-09-26,29.059999,29.790001,28.65,29.709999,37762600,28.279404
2011-09-23,28.10,29.08,27.809999,28.90,43991700,27.508408
2011-09-22,28.74,29.030001,27.83,28.34,61371400,26.975373
2011-09-21,29.809999,30.959999,29.469999,29.540001,83318400,28.117592
2011-09-20,29.24,29.360001,28.219999,28.35,50913400,26.984892
2011-09-19,28.74,29.24,28.17,29.02,34514300,27.62263
2011-09-16,29.040001,29.299999,28.799999,29.23,58059500,27.822517
2011-09-15,28.610001,29.00,28.26,28.950001,28846400,27.556001
2011-09-14,28.02,28.58,27.66,28.15,34972000,26.794522
2011-09-13,26.82,27.790001,26.76,27.719999,42359400,26.385227
2011-09-12,25.92,26.77,25.90,26.75,37358200,25.461935
2011-09-09,26.42,26.60,25.77,26.00,38961600,24.748049
2011-09-08,27.450001,27.530001,26.370001,26.719999,50386300,25.433379
2011-09-07,26.98,27.629999,26.75,27.629999,26106200,26.29956
2011-09-06,26.030001,26.82,25.709999,26.49,30907700,25.214454
2011-09-02,27.23,27.450001,26.780001,26.969999,30297500,25.671341
2011-09-01,28.030001,28.67,27.75,27.84,34199100,26.499449
2011-08-31,27.860001,28.610001,27.709999,28.07,31444600,26.718374
2011-08-30,27.809999,28.040001,27.459999,27.870001,29944300,26.528005
2011-08-29,27.049999,27.959999,27.02,27.91,28945400,26.566078
2011-08-26,25.879999,26.83,25.48,26.65,34449300,25.36675
2011-08-25,26.85,27.049999,25.73,25.90,38264000,24.652864
2011-08-24,26.110001,26.73,26.01,26.68,31588800,25.395306
2011-08-23,25.190001,26.209999,25.16,26.200001,36867400,24.938419
2011-08-22,25.41,25.620001,24.809999,25.059999,37825100,23.853311
2011-08-19,24.82,25.60,24.75,24.780001,46790600,23.586795
2011-08-18,26.459999,26.49,24.719999,25.190001,78449700,23.977052
2011-08-17,27.65,28.049999,27.07,27.469999,34073800,26.147265
2011-08-16,27.42,27.959999,27.23,27.57,37615100,26.24245
2011-08-15,27.42,27.860001,27.16,27.639999,38334100,26.309079
2011-08-12,27.83,27.83,26.99,27.389999,43238500,26.071117
2011-08-11,26.50,28.030001,26.370001,27.700001,58279300,26.366191
2011-08-10,26.799999,27.51,26.110001,26.48,82821600,25.204935
2011-08-09,26.459999,27.60,25.809999,27.60,82425600,26.271006
2011-08-08,27.469999,28.040001,25.959999,26.02,80848500,24.767086
2011-08-05,29.33,29.42,27.50,28.35,82201300,26.984892
2011-08-04,29.84,29.870001,28.84,28.879999,49433400,27.48937
2011-08-03,29.50,30.35,29.15,30.190001,44046200,28.736293
2011-08-02,29.790001,30.40,29.52,29.549999,40691000,28.127109
2011-08-01,30.969999,31.209999,29.559999,30.110001,38566100,28.660145
2011-07-29,30.52,31.190001,30.26,30.58,38200600,29.107513
2011-07-28,30.700001,31.15,30.629999,30.67,29323100,29.193179
2011-07-27,31.809999,31.84,30.620001,30.709999,43084500,29.231252
2011-07-26,32.25,32.52,31.84,32.150002,33568300,30.601916
2011-07-25,32.25,32.439999,32.040001,32.209999,20806100,30.659024
2011-07-22,32.369999,32.669998,32.099998,32.549999,21378100,30.982653
2011-07-21,32.189999,32.75,32.060001,32.470001,24516200,30.906507
2011-07-20,32.439999,32.599998,32.060001,32.080002,23074700,30.535287
2011-07-19,31.91,32.669998,31.889999,32.639999,26835500,31.068319
2011-07-18,31.83,31.940001,31.200001,31.49,25253300,29.973694
2011-07-15,32.150002,32.259998,31.84,32.09,25404600,30.544803
2011-07-14,32.799999,33.099998,31.860001,32.049999,32194500,30.506729
2011-07-13,32.860001,33.290001,32.59,32.689999,36497800,31.115911
2011-07-12,33.32,33.470001,32.52,32.599998,35092400,31.030244
2011-07-11,33.610001,33.66,32.900002,33.139999,21943300,31.544243
2011-07-08,33.740002,33.939999,33.419998,33.939999,23909600,32.24861
2011-07-07,33.470001,34.130001,33.400002,34.09,29886000,32.391136
2011-07-06,33.00,33.25,32.869999,33.209999,22363900,31.55499
2011-07-05,33.009998,33.139999,32.790001,33.060001,21406400,31.412467
2011-07-01,32.889999,33.200001,32.48,33.049999,25382300,31.402963
2011-06-30,32.630001,32.939999,32.509998,32.91,22182400,31.269941
2011-06-29,32.400002,32.68,32.209999,32.43,27305700,30.813862
2011-06-28,31.690001,32.369999,31.370001,32.34,32746800,30.728347
2011-06-27,30.98,31.83,30.860001,31.58,29585600,30.006221
2011-06-24,31.49,31.709999,30.950001,31.139999,75120900,29.588148
2011-06-23,31.90,32.549999,31.33,32.459999,54354600,30.842366
2011-06-22,32.580002,32.580002,32.139999,32.200001,25940800,30.595324
2011-06-21,32.09,32.709999,31.75,32.650002,26941600,31.0229
2011-06-20,31.35,31.99,31.25,31.91,23408300,30.319776
2011-06-17,31.35,31.809999,31.18,31.18,42812400,29.626155
2011-06-16,31.16,31.27,30.65,30.799999,29868500,29.265091
2011-06-15,31.73,31.99,31.059999,31.16,34512600,29.607152
2011-06-14,31.99,32.200001,31.83,32.080002,23067400,30.481306
2011-06-13,31.25,31.85,31.120001,31.629999,26716600,30.053729
2011-06-10,31.42,31.65,31.120001,31.18,23747000,29.626155
2011-06-09,31.360001,31.93,31.280001,31.629999,21647100,30.053729
2011-06-08,31.75,31.85,31.139999,31.25,36607500,29.692667
2011-06-07,32.240002,32.299999,31.83,31.84,28218700,30.253264
2011-06-06,32.150002,32.580002,32.07,32.189999,21677600,30.585821
2011-06-03,32.240002,32.759998,32.209999,32.330002,23808200,30.718847
2011-06-02,32.869999,32.880001,32.080002,32.720001,38255500,31.089411
2011-06-01,34.23,34.299999,32.830002,32.880001,31762600,31.241437
2011-05-31,33.91,34.23,33.32,34.220001,30783300,32.514659
2011-05-27,33.419998,33.849998,33.400002,33.700001,16918600,32.020572
2011-05-26,33.139999,33.59,33.009998,33.400002,20948100,31.735524
2011-05-25,33.00,33.380001,32.93,32.990002,23042300,31.345956
2011-05-24,33.27,33.419998,32.919998,33.040001,21893400,31.393463
2011-05-23,33.68,33.740002,32.959999,33.16,29985800,31.507482
2011-05-20,34.459999,34.599998,34.040001,34.27,16484100,32.562166
2011-05-19,34.049999,34.57,33.990002,34.50,22741400,32.780704
2011-05-18,34.00,34.23,33.549999,33.91,30005900,32.220106
2011-05-17,34.029999,34.290001,33.709999,33.939999,27856100,32.24861
2011-05-16,35.080002,35.09,34.02,34.18,31350300,32.476651
2011-05-13,35.77,35.919998,35.139999,35.189999,20438800,33.436317
2011-05-12,34.900002,35.75,34.810001,35.73,23096900,33.949407
2011-05-11,35.529999,35.700001,34.720001,34.98,20854300,33.236783
2011-05-10,35.490002,35.66,35.23,35.619999,17015600,33.844888
2011-05-09,34.889999,35.450001,34.810001,35.200001,16272500,33.44582
2011-05-06,35.119999,35.560001,34.830002,34.869999,23885400,33.132264
2011-05-05,35.049999,35.369999,34.57,34.669998,23245400,32.94223
2011-05-04,36.119999,36.169998,34.950001,35.25,38886400,33.493328
2011-05-03,36.450001,36.50,35.869999,36.139999,24946200,34.338974
2011-05-02,35.84,36.439999,35.830002,36.369999,30058600,34.557512
2011-04-29,35.290001,36.049999,35.209999,35.959999,94242100,34.167944
2011-04-28,35.029999,35.349998,34.709999,35.290001,22995700,33.531335
2011-04-27,35.049999,35.290001,34.830002,35.25,21990200,33.493328
2011-04-26,34.810001,35.279999,34.720001,34.970001,30391000,33.227283
2011-04-25,34.700001,34.860001,34.560001,34.830002,12163000,33.09426
2011-04-21,34.110001,34.790001,34.099998,34.75,21125800,33.018245
2011-04-20,34.18,34.369999,33.830002,34.110001,24798400,32.41014
2011-04-19,33.540001,33.84,33.48,33.669998,20452400,31.992065
2011-04-18,33.669998,33.779999,33.279999,33.630001,20226500,31.954061
2011-04-15,33.98,34.299999,33.68,34.18,25468400,32.476651
2011-04-14,33.330002,33.880001,33.200001,33.799999,17962100,32.115587
2011-04-13,33.57,33.970001,33.490002,33.700001,24345500,32.020572
2011-04-12,33.57,33.630001,33.080002,33.400002,16948600,31.735524
2011-04-11,33.540001,33.849998,33.540001,33.779999,15960300,32.096584
2011-04-08,33.880001,33.93,33.310001,33.540001,16136500,31.811537
2011-04-07,33.599998,34.07,33.299999,33.720001,22723600,31.982261
2011-04-06,34.200001,34.200001,33.490002,33.580002,24782200,31.849476
2011-04-05,34.290001,34.400002,33.91,33.919998,30286100,32.171951
2011-04-04,34.09,34.43,34.009998,34.139999,26743000,32.380615
2011-04-01,33.700001,34.099998,33.610001,34.02,43176800,32.2668
2011-03-31,33.00,33.630001,32.950001,33.43,38234200,31.707205
2011-03-30,33.27,33.43,33.00,33.049999,25718200,31.346787
2011-03-29,32.400002,33.16,32.360001,33.16,29950300,31.451119
2011-03-28,32.830002,32.889999,32.400002,32.560001,31399500,30.882041
2011-03-25,33.740002,34.099998,32.580002,32.639999,64967600,30.957916
2011-03-24,31.780001,32.330002,31.50,32.139999,38277500,30.483683
2011-03-23,31.219999,31.709999,30.83,31.41,23159700,29.791304
2011-03-22,31.389999,31.540001,31.059999,31.129999,20051900,29.525733
2011-03-21,31.450001,31.85,31.299999,31.42,23199400,29.800789
2011-03-18,30.98,31.190001,30.610001,30.76,34862100,29.174802
2011-03-17,30.690001,31.049999,30.34,30.549999,31529500,28.975623
2011-03-16,30.92,31.059999,29.620001,30.200001,45026200,28.643661
2011-03-15,30.24,31.299999,29.82,31.17,34600300,29.563672
2011-03-14,31.52,31.860001,31.27,31.59,18656500,29.962028
2011-03-11,31.73,32.400002,31.34,31.91,23705900,30.265537
2011-03-10,32.369999,32.459999,31.51,31.799999,29054200,30.161205
2011-03-09,32.630001,33.139999,32.419998,32.790001,17217800,31.100187
2011-03-08,32.34,33.009998,32.189999,32.740002,21891800,31.052765
2011-03-07,32.970001,33.060001,31.889999,32.099998,20474300,30.445744
2011-03-04,32.990002,33.099998,32.220001,32.759998,19148900,31.071731
2011-03-03,32.470001,33.189999,32.43,33.029999,24169800,31.327817
2011-03-02,31.58,32.360001,31.549999,32.119999,23091500,30.464714
2011-03-01,33.02,33.080002,31.610001,31.67,30423200,30.037905
2011-02-28,33.060001,33.23,32.68,32.900002,19406700,31.204519
2011-02-25,32.290001,33.080002,32.27,32.950001,20850400,31.251942
2011-02-24,32.099998,32.41,31.639999,32.25,23416200,30.588015
2011-02-23,32.549999,32.650002,32.02,32.18,22154100,30.521623
2011-02-22,33.290001,33.66,32.52,32.529999,24887800,30.853584
2011-02-18,33.02,33.709999,32.91,33.68,25539900,31.944321
2011-02-17,32.970001,33.200001,32.759998,33.009998,14568900,31.308847
2011-02-16,32.849998,33.139999,32.610001,33.110001,15829000,31.403696
2011-02-15,33.119999,33.150002,32.610001,32.759998,19332100,31.071731
2011-02-14,33.290001,33.540001,33.240002,33.290001,16438000,31.57442
2011-02-11,33.07,33.59,33.029999,33.470001,17402300,31.745144
2011-02-10,32.779999,33.259998,32.66,33.259998,17237600,31.545964
2011-02-09,33.040001,33.099998,32.610001,32.889999,17112700,31.195033
2011-02-08,33.02,33.16,32.720001,33.029999,15418400,31.327817
2011-02-07,32.700001,33.290001,32.549999,32.98,22785100,31.280395
2011-02-04,32.919998,32.98,32.529999,32.619999,38691800,30.938946
2011-02-03,32.98,33.16,32.720001,32.990002,17600900,31.289881
2011-02-02,33.09,33.560001,33.00,33.139999,19358200,31.432149
2011-02-01,32.169998,33.43,32.110001,33.240002,32573400,31.526998
2011-01-31,31.950001,32.200001,31.84,32.029999,20820100,30.379352
2011-01-28,33.200001,33.299999,31.83,32.00,30820300,30.350899
2011-01-27,32.619999,33.09,32.16,32.919998,25635600,31.223485
2011-01-26,32.310001,32.73,32.16,32.560001,21485600,30.882041
2011-01-25,32.389999,32.439999,31.940001,32.290001,25926600,30.625955
2011-01-24,32.580002,32.650002,32.07,32.400002,20170200,30.730286
2011-01-21,32.470001,32.669998,32.34,32.509998,34482100,30.834615
2011-01-20,31.469999,32.349998,31.469999,32.310001,47750700,30.644924
2011-01-19,31.360001,31.610001,31.27,31.60,26939000,29.971513
2011-01-18,31.26,31.549999,31.23,31.530001,26975900,29.905121
2011-01-14,31.02,31.34,30.940001,31.25,37934100,29.63955
2011-01-13,30.969999,31.389999,30.90,31.18,43412400,29.525735
2011-01-12,31.219999,31.23,30.940001,30.940001,33963700,29.298468
2011-01-11,31.08,31.10,30.860001,30.99,26395300,29.345815
2011-01-10,30.85,31.219999,30.799999,31.040001,29719600,29.393163
2011-01-07,31.24,31.34,30.93,31.030001,27697900,29.383693
2011-01-06,31.190001,31.200001,31.02,31.17,21859400,29.516265
2011-01-05,31.32,31.440001,30.98,31.040001,36339600,29.393163
2011-01-04,31.60,31.75,31.139999,31.48,22870800,29.809817
2011-01-03,31.59,31.940001,31.52,31.620001,20970400,29.942391
