Date,Open,High,Low,Close,Volume,Adj Close
2012-10-09,0.01,0.01,0.01,0.01,1282200,0.01
2012-10-08,0.01,0.01,0.01,0.01,94000,0.01
2012-10-05,0.01,0.01,0.01,0.01,137900,0.01
2012-10-04,0.01,0.01,0.01,0.01,2117300,0.01
2012-10-03,0.01,0.01,0.01,0.01,339500,0.01
2012-10-02,0.01,0.01,0.01,0.01,1689100,0.01
2012-10-01,0.01,0.01,0.01,0.01,389500,0.01
2012-09-28,0.01,0.01,0.01,0.01,596800,0.01
2012-09-27,0.01,0.01,0.01,0.01,456800,0.01
2012-09-26,0.01,0.01,0.01,0.01,171500,0.01
2012-09-25,0.01,0.01,0.01,0.01,377100,0.01
2012-09-24,0.01,0.01,0.01,0.01,428100,0.01
2012-09-21,0.01,0.02,0.01,0.01,232700,0.01
2012-09-20,0.02,0.02,0.01,0.01,477900,0.01
2012-09-19,0.01,0.01,0.01,0.01,114200,0.01
2012-09-18,0.01,0.01,0.01,0.01,901500,0.01
2012-09-17,0.02,0.02,0.01,0.01,965300,0.01
2012-09-14,0.02,0.02,0.02,0.02,14400,0.02
2012-09-13,0.02,0.02,0.02,0.02,2408700,0.02
2012-09-12,0.02,0.02,0.01,0.02,4548200,0.02
2012-09-11,0.02,0.02,0.01,0.01,1029400,0.01
2012-09-10,0.02,0.02,0.02,0.02,30000,0.02
2012-09-07,0.01,0.02,0.01,0.02,85900,0.02
2012-09-06,0.02,0.02,0.02,0.02,45400,0.02
2012-09-05,0.01,0.02,0.01,0.02,28000,0.02
2012-09-04,0.01,0.02,0.01,0.02,81000,0.02
2012-08-31,0.01,0.02,0.01,0.02,19700,0.02
2012-08-30,0.02,0.02,0.02,0.02,261400,0.02
2012-08-29,0.02,0.02,0.02,0.02,000,0.02
2012-08-28,0.02,0.02,0.01,0.02,119900,0.02
2012-08-27,0.02,0.02,0.01,0.02,33000,0.02
2012-08-24,0.02,0.02,0.02,0.02,000,0.02
2012-08-23,0.02,0.02,0.02,0.02,5000,0.02
2012-08-22,0.02,0.02,0.01,0.02,337800,0.02
2012-08-21,0.03,0.03,0.03,0.03,4000,0.03
2012-08-20,0.03,0.03,0.03,0.03,11200,0.03
2012-08-17,0.03,0.03,0.03,0.03,4200,0.03
2012-08-16,0.03,0.03,0.02,0.03,133600,0.03
2012-08-15,0.03,0.03,0.02,0.03,29600,0.03
2012-08-14,0.03,0.03,0.03,0.03,9200,0.03
2012-08-13,0.02,0.03,0.02,0.03,141000,0.03
2012-08-10,0.02,0.02,0.01,0.02,921500,0.02
2012-08-09,0.02,0.02,0.01,0.02,241800,0.02
2012-08-08,0.02,0.03,0.01,0.01,240100,0.01
2012-08-07,0.02,0.02,0.02,0.02,67600,0.02
2012-08-06,0.01,0.02,0.01,0.02,1352200,0.02
2012-08-03,0.02,0.02,0.01,0.02,44500,0.02
2012-08-02,0.02,0.02,0.02,0.02,95200,0.02
2012-08-01,0.02,0.02,0.02,0.02,319800,0.02
2012-07-31,0.02,0.03,0.02,0.02,36700,0.02
2012-07-30,0.02,0.03,0.02,0.03,197600,0.03
2012-07-27,0.03,0.03,0.02,0.03,3400,0.03
2012-07-26,0.03,0.03,0.03,0.03,503700,0.03
2012-07-25,0.03,0.03,0.03,0.03,000,0.03
2012-07-24,0.02,0.04,0.02,0.03,899200,0.03
2012-07-23,0.03,0.04,0.02,0.04,195800,0.04
2012-07-20,0.02,0.04,0.02,0.04,70400,0.04
2012-07-19,0.04,0.04,0.04,0.04,1200,0.04
2012-07-18,0.04,0.04,0.03,0.04,222600,0.04
2012-07-17,0.04,0.04,0.03,0.04,53200,0.04
2012-07-16,0.03,0.04,0.03,0.04,50400,0.04
2012-07-13,0.03,0.03,0.03,0.03,63000,0.03
2012-07-12,0.03,0.03,0.03,0.03,28100,0.03
2012-07-11,0.03,0.03,0.03,0.03,15900,0.03
2012-07-10,0.03,0.04,0.03,0.03,146300,0.03
2012-07-09,0.04,0.04,0.03,0.04,41800,0.04
2012-07-06,0.04,0.04,0.03,0.04,92700,0.04
2012-07-05,0.04,0.04,0.03,0.04,17200,0.04
2012-07-03,0.04,0.04,0.03,0.04,330300,0.04
2012-07-02,0.05,0.05,0.04,0.04,421500,0.04
2012-06-29,0.06,0.07,0.04,0.05,504800,0.05
2012-06-28,0.06,0.07,0.04,0.07,2839700,0.07
2012-06-27,0.04,0.06,0.04,0.05,367800,0.05
2012-06-26,0.06,0.06,0.04,0.06,255100,0.06
2012-06-25,0.05,0.06,0.03,0.05,1006200,0.05
2012-06-22,0.08,0.11,0.08,0.11,10800,0.11
2012-06-21,0.04,0.11,0.04,0.11,532800,0.11
2012-06-20,0.04,0.04,0.03,0.03,90800,0.03
2012-06-19,0.04,0.04,0.04,0.04,000,0.04
2012-06-18,0.04,0.04,0.04,0.04,69000,0.04
2012-06-15,0.03,0.04,0.03,0.04,34300,0.04
2012-06-14,0.04,0.04,0.04,0.04,19800,0.04
2012-06-13,0.04,0.04,0.04,0.04,000,0.04
2012-06-12,0.04,0.05,0.03,0.04,257000,0.04
