Date,Open,High,Low,Close,Volume,Adj Close
2006-12-29,9.00,9.20,9.00,9.19,443100,9.19
2006-12-28,8.90,9.07,8.70,9.00,166800,9.00
2006-12-27,8.80,8.90,8.70,8.80,209000,8.80
2006-12-26,9.00,9.12,8.80,8.90,182900,8.90
2006-12-22,9.15,9.15,8.89,8.99,454100,8.99
2006-12-21,9.31,9.49,8.85,9.18,1104600,9.18
2006-12-20,8.85,9.49,8.72,9.31,3884200,9.31
2006-12-19,9.05,9.25,7.80,8.70,7029000,8.70
2006-12-18,7.52,7.58,7.52,7.55,11200,7.55
2006-12-15,7.59,7.59,7.53,7.57,600,7.57
2006-12-14,7.59,7.59,7.59,7.59,000,7.59
2006-12-13,7.59,7.59,7.59,7.59,100,7.59
2006-12-12,7.52,7.53,7.40,7.52,13300,7.52
2006-12-11,7.52,7.53,7.52,7.52,1200,7.52
2006-12-08,7.50,7.52,7.43,7.52,3500,7.52
2006-12-07,7.59,7.59,7.50,7.58,3300,7.58
2006-12-06,7.46,7.59,7.46,7.59,11700,7.59
2006-12-05,7.54,7.58,7.50,7.58,125200,7.58
2006-12-04,7.49,7.55,7.49,7.54,5300,7.54
2006-12-01,7.55,7.55,7.55,7.55,100,7.55
2006-11-30,7.54,7.59,7.54,7.59,58700,7.59
2006-11-29,7.37,7.54,7.37,7.54,45000,7.54
2006-11-28,7.40,7.40,7.40,7.40,300,7.40
2006-11-27,7.37,7.37,7.37,7.37,2100,7.37
2006-11-24,7.36,7.36,7.36,7.36,000,7.36
2006-11-22,7.36,7.36,7.36,7.36,200,7.36
2006-11-21,7.34,7.34,7.34,7.34,000,7.34
2006-11-20,7.34,7.34,7.34,7.34,000,7.34
2006-11-17,7.34,7.34,7.34,7.34,000,7.34
2006-11-16,7.34,7.34,7.34,7.34,5400,7.34
2006-11-15,7.33,7.35,7.32,7.34,3700,7.34
2006-11-14,7.34,7.39,7.34,7.39,5200,7.39
2006-11-13,7.35,7.35,7.33,7.33,1200,7.33
2006-11-10,7.39,7.39,7.39,7.39,100,7.39
2006-11-09,7.34,7.39,7.33,7.39,5700,7.39
2006-11-08,7.38,7.38,7.38,7.38,100,7.38
2006-11-07,7.32,7.39,7.32,7.33,400,7.33
2006-11-06,7.33,7.33,7.31,7.31,5100,7.31
2006-11-03,7.33,7.33,7.33,7.33,200,7.33
2006-11-02,7.40,7.40,7.36,7.36,10600,7.36
2006-11-01,7.43,7.43,7.39,7.40,1100,7.40
2006-10-31,7.42,7.45,7.32,7.43,222200,7.43
2006-10-30,7.41,7.50,7.39,7.42,2200,7.42
2006-10-27,7.33,7.39,7.32,7.39,5400,7.39
2006-10-26,7.33,7.33,7.32,7.32,5000,7.32
2006-10-25,7.32,7.35,7.32,7.35,11900,7.35
2006-10-24,7.30,7.33,7.30,7.32,5600,7.32
2006-10-23,7.31,7.34,7.30,7.34,5800,7.34
2006-10-20,7.30,7.37,7.30,7.37,200,7.37
2006-10-19,7.30,7.30,7.30,7.30,24300,7.30
2006-10-18,7.30,7.30,7.30,7.30,11000,7.30
2006-10-17,7.28,7.30,7.28,7.30,8700,7.30
2006-10-16,7.28,7.37,7.28,7.37,200,7.37
2006-10-13,7.25,7.37,7.25,7.37,300,7.37
2006-10-12,7.23,7.28,7.23,7.28,200,7.28
2006-10-11,7.30,7.30,7.28,7.28,1600,7.28
2006-10-10,7.39,7.39,7.35,7.35,1200,7.35
2006-10-09,7.37,7.37,7.37,7.37,000,7.37
2006-10-06,7.37,7.37,7.37,7.37,14800,7.37
2006-10-05,7.38,7.38,7.37,7.37,10000,7.37
2006-10-04,7.41,7.41,7.41,7.41,25000,7.41
2006-10-03,7.41,7.41,7.38,7.38,1500,7.38
2006-10-02,7.44,7.44,7.44,7.44,200,7.44
2006-09-29,7.40,7.44,7.40,7.44,200,7.44
2006-09-28,7.40,7.40,7.40,7.40,100,7.40
2006-09-27,7.38,7.40,7.38,7.40,200,7.40
2006-09-26,7.44,7.44,7.44,7.44,000,7.44
2006-09-25,7.38,7.44,7.37,7.44,25500,7.44
2006-09-22,7.46,7.46,7.46,7.46,000,7.46
2006-09-21,7.46,7.46,7.46,7.46,000,7.46
2006-09-20,7.46,7.46,7.46,7.46,000,7.46
2006-09-19,7.46,7.46,7.46,7.46,000,7.46
2006-09-18,7.50,7.50,7.35,7.46,255400,7.46
2006-09-15,7.45,7.45,7.40,7.40,53800,7.40
2006-09-14,7.49,7.49,7.40,7.49,800,7.49
2006-09-13,7.49,7.49,7.49,7.49,100,7.49
2006-09-12,7.40,7.40,7.40,7.40,100,7.40
2006-09-11,7.35,7.35,7.35,7.35,10500,7.35
2006-09-08,7.33,7.33,7.33,7.33,000,7.33
2006-09-07,7.33,7.33,7.33,7.33,100,7.33
2006-09-06,7.29,7.29,7.29,7.29,000,7.29
2006-09-05,7.29,7.29,7.29,7.29,500,7.29
2006-09-01,7.28,7.28,7.28,7.28,1200,7.28
2006-08-31,7.27,7.27,7.27,7.27,000,7.27
2006-08-30,7.27,7.27,7.27,7.27,000,7.27
2006-08-29,7.28,7.29,7.27,7.27,90000,7.27
2006-08-28,7.28,7.28,7.28,7.28,000,7.28
2006-08-25,7.28,7.28,7.28,7.28,1200,7.28
2006-08-24,7.29,7.29,7.29,7.29,000,7.29
2006-08-23,7.29,7.29,7.29,7.29,000,7.29
2006-08-22,7.29,7.29,7.29,7.29,000,7.29
2006-08-21,7.25,7.29,7.25,7.29,900,7.29
2006-08-18,7.24,7.30,7.24,7.30,5100,7.30
2006-08-17,7.23,7.23,7.23,7.23,5900,7.23
2006-08-16,7.24,7.24,7.23,7.24,2400,7.24
2006-08-15,7.22,7.22,7.22,7.22,17500,7.22
2006-08-14,7.24,7.24,7.24,7.24,1000,7.24
2006-08-11,7.19,7.19,7.19,7.19,000,7.19
2006-08-10,7.19,7.19,7.19,7.19,8500,7.19
2006-08-09,7.19,7.19,7.19,7.19,1300,7.19
2006-08-08,7.18,7.18,7.18,7.18,16900,7.18
2006-08-07,7.23,7.23,7.23,7.23,000,7.23
2006-08-04,7.23,7.23,7.23,7.23,100,7.23
2006-08-03,7.20,7.25,7.20,7.25,20600,7.25
2006-08-02,7.20,7.21,7.20,7.21,4000,7.21
2006-08-01,7.20,7.24,7.20,7.22,12000,7.22
2006-07-31,7.16,7.20,7.16,7.20,3300,7.20
2006-07-28,7.15,7.15,7.15,7.15,175700,7.15
2006-07-27,7.15,7.15,7.15,7.15,1000,7.15
2006-07-26,7.12,7.12,7.12,7.12,000,7.12
2006-07-25,7.12,7.12,7.12,7.12,000,7.12
2006-07-24,7.12,7.12,7.12,7.12,6000,7.12
2006-07-21,7.12,7.12,7.12,7.12,6000,7.12
2006-07-20,7.15,7.15,7.07,7.12,11700,7.12
2006-07-19,7.12,7.14,7.07,7.13,200900,7.13
2006-07-18,7.11,7.11,7.11,7.11,1300,7.11
