Date,Open,High,Low,Close,Volume,Adj Close
2012-12-31,32.91,33.459999,32.689999,33.32,25320000,32.222857
2012-12-28,33.040001,33.490002,33.00,33.02,16792100,31.932736
2012-12-27,33.540001,33.619999,33.00,33.27,21600200,32.174504
2012-12-26,33.669998,33.849998,33.34,33.610001,13282100,32.503309
2012-12-24,33.459999,33.639999,33.419998,33.610001,6451900,32.503309
2012-12-21,33.509998,33.919998,33.200001,33.759998,45601600,32.648368
2012-12-20,34.09,34.25,33.93,33.939999,28119900,32.822441
2012-12-19,33.860001,34.349998,33.830002,34.09,60937600,32.967503
2012-12-18,32.490002,32.950001,32.349998,32.880001,37797600,31.797346
2012-12-17,32.00,32.470001,31.799999,32.32,24047300,31.255784
2012-12-14,31.540001,32.110001,31.440001,31.959999,21930800,30.907638
2012-12-13,31.93,32.009998,31.389999,31.610001,20608200,30.569164
2012-12-12,32.209999,32.380001,31.83,31.940001,20205300,30.888298
2012-12-11,32.18,32.50,32.02,32.34,25716300,31.101053
2012-12-10,31.92,32.23,31.92,32.07,20712600,30.841396
2012-12-07,32.150002,32.169998,31.77,31.92,18421100,30.697143
2012-12-06,31.99,32.110001,31.90,32.029999,25132600,30.802928
2012-12-05,31.950001,32.119999,31.309999,32.00,30775300,30.774078
2012-12-04,32.220001,32.470001,32.009998,32.380001,17391100,31.139522
2012-12-03,32.369999,32.50,32.209999,32.310001,22159300,31.072204
2012-11-30,31.85,32.240002,31.75,32.18,26610600,30.947183
2012-11-29,31.92,32.139999,31.809999,31.84,22205300,30.620208
2012-11-28,31.15,31.82,30.99,31.799999,21603200,30.58174
2012-11-27,31.200001,31.77,31.16,31.219999,24696300,30.02396
2012-11-26,30.719999,30.969999,30.58,30.959999,15644900,29.77392
2012-11-23,30.65,31.059999,30.58,30.92,8211500,29.735453
2012-11-21,30.190001,30.530001,30.129999,30.40,17423900,29.235374
2012-11-20,30.02,30.200001,29.780001,30.200001,17448200,29.043037
2012-11-19,30.25,30.26,29.85,30.139999,22551100,28.985334
2012-11-16,30.030001,30.129999,29.780001,30.00,25491700,28.850698
2012-11-15,29.58,30.07,29.559999,29.950001,26295000,28.802615
2012-11-14,30.10,30.15,29.52,29.58,22562900,28.446789
2012-11-13,30.08,30.50,29.889999,30.02,20901000,28.869933
2012-11-12,30.41,30.549999,30.09,30.299999,10964600,29.139205
2012-11-09,30.40,30.73,30.27,30.35,15537900,29.18729
2012-11-08,30.73,30.98,30.41,30.42,17902800,29.254608
2012-11-07,31.299999,31.35,30.76,30.790001,22295700,29.610434
2012-11-06,31.43,31.91,31.33,31.629999,15018800,30.418252
2012-11-05,30.950001,31.35,30.77,31.25,13590100,30.052811
2012-11-02,31.799999,31.809999,31.18,31.209999,17251200,30.014342
