Date,Open,High,Low,Close,Volume,Adj Close
2007-03-23,10.84,10.84,10.75,10.78,11500,10.78
2007-03-22,10.72,10.85,10.70,10.83,148600,10.83
2007-03-21,10.89,10.89,10.76,10.81,49900,10.81
2007-03-20,10.84,10.85,10.73,10.74,73600,10.74
2007-03-19,10.80,10.85,10.76,10.77,70400,10.77
2007-03-16,10.80,10.85,10.72,10.79,11000,10.79
2007-03-15,10.86,10.90,10.63,10.78,248100,10.78
2007-03-14,10.94,10.94,10.47,10.78,673400,10.78
2007-03-13,10.95,10.99,10.74,10.80,115500,10.80
2007-03-12,10.89,10.95,10.75,10.95,27300,10.95
2007-03-09,10.73,10.88,10.73,10.86,57800,10.86
2007-03-08,10.76,10.85,10.71,10.72,45500,10.72
2007-03-07,10.69,10.75,10.66,10.70,40900,10.70
2007-03-06,10.50,10.75,10.45,10.63,288300,10.63
2007-03-05,10.90,11.00,10.16,10.50,480100,10.50
2007-03-02,10.96,11.25,10.88,11.06,498100,11.06
2007-03-01,11.00,11.09,10.78,11.04,337300,11.04
2007-02-28,11.11,11.30,10.65,11.21,318200,11.21
2007-02-27,11.64,11.75,11.33,11.33,440500,11.33
2007-02-26,11.90,12.05,11.82,11.89,137700,11.89
2007-02-23,12.09,12.10,11.60,11.90,142600,11.90
2007-02-22,12.01,12.10,11.99,12.06,142400,12.06
2007-02-21,12.09,12.09,11.90,11.99,95900,11.99
2007-02-20,11.99,12.05,11.80,11.96,164400,11.96
2007-02-16,11.95,12.20,11.84,11.96,188200,11.96
2007-02-15,11.95,11.95,11.86,11.90,139800,11.90
2007-02-14,11.75,11.96,11.75,11.94,374400,11.94
2007-02-13,11.67,11.90,11.67,11.86,420700,11.86
2007-02-12,11.59,11.71,11.57,11.65,350500,11.65
2007-02-09,11.36,11.56,11.35,11.56,534400,11.56
2007-02-08,11.34,11.40,11.33,11.36,342400,11.36
2007-02-07,11.29,11.53,11.23,11.31,476900,11.31
2007-02-06,11.29,11.30,11.20,11.20,627800,11.20
2007-02-05,11.24,11.25,11.06,11.21,301600,11.21
2007-02-02,11.00,11.10,10.95,11.09,257100,11.09
2007-02-01,10.91,11.15,10.80,11.05,428000,11.05
2007-01-31,10.65,11.00,10.55,10.89,519000,10.89
2007-01-30,10.55,10.71,10.51,10.60,209600,10.60
2007-01-29,10.60,10.65,10.47,10.50,81500,10.50
2007-01-26,10.75,10.75,10.50,10.55,94000,10.55
2007-01-25,10.77,10.85,10.56,10.75,247100,10.75
2007-01-24,10.40,10.95,10.39,10.78,532700,10.78
2007-01-23,10.95,10.95,10.25,10.39,436400,10.39
2007-01-22,10.80,11.38,10.70,10.70,330900,10.70
2007-01-19,11.10,11.10,10.62,10.75,794900,10.75
2007-01-18,11.50,11.60,10.90,11.10,1193100,11.10
2007-01-17,11.78,11.80,11.20,11.50,1423500,11.50
2007-01-16,11.10,11.80,11.10,11.67,2995700,11.67
2007-01-12,10.65,11.19,10.55,11.10,1426400,11.10
2007-01-11,10.90,11.00,10.40,10.60,1118400,10.60
2007-01-10,9.85,11.40,9.85,10.83,7175500,10.83
2007-01-09,9.90,9.93,9.50,9.89,674800,9.89
2007-01-08,9.45,10.14,9.40,9.94,1629900,9.94
2007-01-05,9.22,9.25,9.12,9.18,543800,9.18
2007-01-04,9.29,9.29,9.15,9.18,437300,9.18
2007-01-03,9.23,9.30,9.19,9.20,521600,9.20
